comments,likes,user,user_url,source,sentiment
"Как бы я хотел искренне работать вместе с вами...<br>Это моя мечта,но увы ей вряд ли суждено сбыться...<br>Алексей,что вы скажите по поводу поставки газа в Китай?<br>Сделка заключена на 30 лет и никто не знает о суммах.<br>Зато Путин с Миллером довольные и с улыбкой до ушей.<br>Будет ли в дальнейшем видео разбор по этому поводу?",0,@Xzer011,https://www.youtube.com/channel/UCAvZaqq08hGqVX4pbdXDAzw,YouTube,2 stars
"Алексей, прокомментируй информацию в сети, про возрождение СССР!!!",0,@user-mi7ui5nh5o,https://www.youtube.com/channel/UCPYWMDoFis-dg6jf8nHk84Q,YouTube,5 stars
Ужас. Непроходимый ужас. Эх...,0,@user-dv5yt9yc9x,https://www.youtube.com/channel/UCR6V_e1RS4ohpPgWwz2fh3A,YouTube,1 star
"Молодец, всех мразей на эшафот!!!",0,@berger_b4266,https://www.youtube.com/channel/UCUlFjwNJCVvTOT6ElkOizvA,YouTube,5 stars
(((,0,@Gorod949,https://www.youtube.com/channel/UC6huTsIR_BBktQfaoLQiSiw,YouTube,3 stars
"Алексей ну ты сам ведь , вор, и жулик. к кормушке чтоль поближе надо.",1,@cayman330c2,https://www.youtube.com/channel/UClmu1TXGzOHT2wfA706KJgw,YouTube,5 stars
"Он работает на Хуйло,кукла которая делает видимость протеста.Поверьте это так,как и Мальцев, но для провинциального быдла,у каждого своя роль.  Вас ведут туда куда желает Хуйло!!!Пока вы не начнёте сами думать,и избавляться от тех кто ворует у вас и ущемляет  ваши права быть свободным человеком,вам всегда будут показывать говорящие головы,желающие изменить все к лучшему.Каждый из вас должен быть этой говорящей годовой для самого себя,это называется гражданское общество,это называется быть человеком СВОБОДНЫМ!!",2,@zondaensensy,https://www.youtube.com/channel/UCHk5EbmFdm7xRtBmkcSOaFQ,YouTube,5 stars
"&quot;Денег нет, но вы держитесь&quot;.",0,@user-qi8ws2se1z,https://www.youtube.com/channel/UC61Ol-ijmny4jOhwfKjILjg,YouTube,1 star
это кто бля?хованский?,0,@debtor3490,https://www.youtube.com/channel/UCu4Sp4xCJNt5vrGXmw0UyTA,YouTube,1 star
расскажите как выявить продажного судью... это вообще просто напросто.<br>Все юристы знают,0,@Kerabiras,https://www.youtube.com/channel/UCBgVE_OyXPweemnG8LvusJg,YouTube,1 star
"Да не реально сломать сломать систему, так как все верха уже в ней и простому смертному вроде навального что то изменить не получится.....",0,@vladislav_t94,https://www.youtube.com/channel/UCxGqD50tHa5UmFJourGaInA,YouTube,1 star
<del>красиво</del>,0,@Starkon007,https://www.youtube.com/channel/UC4NuGurpAd_Ke6pMDCEWIQg,YouTube,5 stars
ну так собсно и происходит преступники делятся с &quot;правоохранителями&quot; а те хкто не поделился улюкаев к примеру сажают,0,@ISPOVEDNICNOD,https://www.youtube.com/channel/UCiB4lUDrukSluo0J_Sazq8w,YouTube,1 star
"к примеру если человечество удалится от земли на 1000световых  лет. то мы потеряем с ними связь на 1000лет. полетят к ближайшей звезде 4,36 свет. года. задержка будет 4.36 года передача сигнала. а ведь это самая ближайшая звезда.<br><br>расстояние  до альфа центавра 4.36св.года*365дней*24часа*60минут*60сек*299 999кмс=41248950503040 км до альфа центавра, 41.24триллиона километров. представь 1000 световых лет. это не умножить на 1000. а все опять надо в секунды переводить. <br>1000св.л*365дней*24часа*60мин*60сек*299 999кмс=9460768464000000км хрен знает сколько",0,@user-cr1ir5ut2r,https://www.youtube.com/channel/UCl3lFdDxJoTz_VF1b1I1EPg,YouTube,1 star
"Алексей, красавчик Вы и команда!",29,@user-kq7ju9ov1c,https://www.youtube.com/channel/UCRlXGlzHzB-3FBKj0CtBjuA,YouTube,5 stars
давай про зенит арену уже,0,@swiftlikefirst,https://www.youtube.com/channel/UC-ORLam2JYSgyhHXJHfS_Jg,YouTube,5 stars
"С ума сойти Навальный Ворд освоил, а на набраном тексте где подписи и печати. Короче как всегда болтовня.",1,@user-os8bc1bj9r,https://www.youtube.com/channel/UCVqgCoUgF0iU43lRMI05t8A,YouTube,3 stars
Зачем их спалил ? Теперь и другие будут так делать,0,@user-xj9hi5cg7c,https://www.youtube.com/channel/UCfj1YvOcJZOmOwUizLughjQ,YouTube,5 stars
2018 пойдёте? а не сольёте как зю в 1996?,0,@I_v_a_n_F_u_c_k_o_f_f,https://www.youtube.com/channel/UCKVOqOIBzW28a0JZAxcOXEA,YouTube,1 star
ужасно на это смотреть. все умные свалят с этой страны. и финиш. воры будут пытаться воровать у воров.,1,@suslik490,https://www.youtube.com/channel/UCHswawfUFHWACltYX76UTOw,YouTube,5 stars
"Они все плохие коррупционеры, а я буду хорошим! Пустите меня к кормушке!<br>Страна 404 помайданила против тупых олигархов во власти и привели к власти тоталитарного шоколадного олигарха.<br>Осталось и нам привести к власти новых коррупционеров, чтоб уж выжали все соки и свалили в тёплые Маями.",1,@fredwance3430,https://www.youtube.com/channel/UCRwROQNh_a0_ypdMagzxtpQ,YouTube,5 stars
"Алёшинька, побольше таких видосов. Гляди ВВ сократит или разгонит половину своих дармаедов. Сегодня ВВ освободил от госдолжности тех кто совмещал научную работу с гос.должностями. Может лёд тронулся господа присяжные. Пока народ ХАЙ не будет поднимать. Улюкаевщина будет плодится.",0,@user-zx4br3mr1r,https://www.youtube.com/channel/UCVQxfpYhvRAqMbQhZ1y1xfA,YouTube,1 star
Расскажем Путину правду(с)))),0,@TheNba27,https://www.youtube.com/channel/UCAN58X-IDtjUwl_jp49Jn8A,YouTube,5 stars
"как жаль что у власти  нет истинного патриота страны, который каждую копейку направлял в развитие страны и людей. Дабы укрепить страну и сплотить людей нет лидера достойного в политике",0,@umar4284,https://www.youtube.com/channel/UCr9ZyxpM_MVFTKQ1acsFBnQ,YouTube,1 star
"госзаказ это наебалово, кто в теме госзакупок- поймет)",0,@user-su2wo5rl5f,https://www.youtube.com/channel/UCZKMvlwI4XFqtNl-Fqyzimg,YouTube,1 star
заебал читать текст,1,@MrParij,https://www.youtube.com/channel/UCtIrhW_UPgsWo4Q-5-mvmXg,YouTube,1 star
Это что за бычара с бешеными глазами вещает тут? Дислайк за вульгарность.,0,@ivankosmonavtov5648,https://www.youtube.com/channel/UC9HWhYSteMdsr5m5nheFWIw,YouTube,1 star
"настоящий, честный, открытый человек. спасибо Алексей!",0,@user-rb4rf1tt9i,https://www.youtube.com/channel/UC8SA6aII-C4C4vCfWPuJ23A,YouTube,5 stars
"Давайте сделаем ФБК-2 МОЛОДЁЖНЫЙ ? Если у ФБК-1 красный кружок, то у молодёжки будет зелёный: ФБК-2, ниже МОЛОДЁЖНЫЙ. И всё сделаем очень позитивно, как МОЛОДЁЖКА: ПРОТИВОСТОЯНИЕ.. типа ПРОТИВОСТОЯНИЕ: ФБК молодёжка против Коррупции",7,@user-bz6vp5wz9s,https://www.youtube.com/channel/UCG6VN5ByE1mJeDddCGDPzWA,YouTube,1 star
Воровство при плешивом  БОТОКСНОМ ХУЙЛЕ  стало  государственной идеологией !!!,360,@ME-fv1ug,https://www.youtube.com/channel/UCXkBr66K7gbyq2C_B5WHqzg,YouTube,1 star
"Алексей, сделайте, пожалуйста ролик про схемы обналичивания средств для вкладывания в чемоданчики. Как это физически у них происходит? Думаю, не одному мне интересно.",0,@MrTerrakot,https://www.youtube.com/channel/UCKeTAgP6z-DKhbDkkgF7HGA,YouTube,3 stars
"Алексей вы пропустили коррупцию Брянской области, когда были махинации с Чернобыльским фондом, а про этих вояк из ЕКБ, которых сюда согнали можете даже не говорить, это уже копейки...",0,@user-pe4hw6fg3f,https://www.youtube.com/channel/UCcHwycJnKNK2Ql65GRvWUUw,YouTube,1 star
"Про вояк могу подтвердить на 300% как там дела делают на примере своего близкого друга, у которого своя крупная энергетическая компания. <br>Приезжает в ВЧ, встречается с командиром части. Договариваются на поставку и установку диз. генераторов. Подписывают итоговые цифры, к которым карандашиком офицер пририсовывает пару нулей в конце. И такой происходит диалог: <br>- ЗАПОМНИЛ? <br>- Да. <br>- По рукам. <br>Разницу пилят, бабло то бюджетное. И так везде!",1,@user-gc1dz2zu6u,https://www.youtube.com/channel/UCIhfoCzys0Pdba6gkCVOP5A,YouTube,2 stars
как же грустно с русскими...,0,@iOSINT,https://www.youtube.com/channel/UC3sGmPT_C_gzt47RwvY1agg,YouTube,1 star
Кузьма хорошо сыграл Навального,0,@futureofstance1227,https://www.youtube.com/channel/UCFB-PRNwVG6WM91MtnheRgg,YouTube,4 stars
"Выродок пьяного Ельцина,который за 17 лет своего бездарного княжества выучил два слова &quot;Пацриотизм и национальная идея&quot;.",144,@user-uw8zo1nm5s,https://www.youtube.com/channel/UCE3_r-bj7v1kNcyLHT-vn3w,YouTube,1 star
"Ролик быстро закончился, оставив несколько открытых вопросов. Если все так очевидно и открыто, то зачем существует ваш фонд, который тратит миллионы рублей инвесторов? Плюс вы признаете, что ничего не можете сделать со сложившейся ситуацией.",0,@4everpulse,https://www.youtube.com/channel/UC3s55S8LaxvfCznLVKRz1BA,YouTube,1 star
похож на сплетника. Надеюсь вы честный человек.,0,@user-qg3mu6uz9b,https://www.youtube.com/channel/UCokjx6FM4r54IiaKgcbl2vg,YouTube,4 stars
уважаю тебя за твой труд!,0,@takpro1006,https://www.youtube.com/channel/UC8prsZ2FAfFa03JezG4SHFw,YouTube,5 stars
"Как, все-таки, хорошо, что у нас в стране есть такие люди.",1,@DanyaJeyJey,https://www.youtube.com/channel/UCk38Syn-_P9UIxQNgKp_PDQ,YouTube,5 stars
"Тяжело говорить о том чего не знаешь так ещё и в Массы!!! Откуда можно знать о коррупции не встречаясь с ней лицом к лицу!!! Скажу так, почему Алешенька не говорит о том что до гос торгов было просто и не прозрачно!!!!!! Просто по рукам хлопнули и все!!!! А гос ТОРГИ и ещё раз ТОРГИ они в основном идут на понижение начальной цены!!! А следствие..... Экономия!!! Далее можно взять и про анализировать 1000 торгов и просмотреть результаты понижение цены выйдет в районе 22%!!!! Значит 30 миллиардов - 22% получается около 6 миллиардов!!!!! Почему об этом ни кто не говорит!!!!",0,@deonitcool1706,https://www.youtube.com/channel/UC_IsSgeE0v3xmP5L4sfNNbw,YouTube,1 star
сученок беги от сюда! пока время есть!,0,@user-gz5so8wk2l,https://www.youtube.com/channel/UCuFURD2aNfm74rWRkPaUUEA,YouTube,5 stars
Революция,0,@rifatch260,https://www.youtube.com/channel/UCHCgXd9QnESLo7LdTXARl8g,YouTube,5 stars
"Как с Чуяном ничего никто сделать не может, так и здесь та же ситуация! Бардак!",0,@osetrin,https://www.youtube.com/channel/UCJ0az4ZcnV5KYZZGDgWgc3Q,YouTube,5 stars
читает с суфлера,2,@pavelsokolov6387,https://www.youtube.com/channel/UC3ooQp0vVYU5xTagfb_dy_g,YouTube,4 stars
Норм видео,0,@ank9873,https://www.youtube.com/channel/UCyGBefCdZtp5u2U9sA2uoPg,YouTube,1 star
"Жаль что всё так происходит в нашей стране. Но думаю в ближайшее время мало что изменится, как это не афишируй.",9,@TraveLovers,https://www.youtube.com/channel/UCGVt2oFkfSPoPE4qcgOcXtQ,YouTube,3 stars
"Реальные расходы на строительство любого объекта по госзаказу составляют макс 25% от суммы проводимых торгов. На таких &quot;сладких&quot; объектах происходит кидалово начиная от простого рабочего, заканчивая организациями принятыми на суб. подряд, и компаниями - поставщиками материалов, причём подключается административный ресурс со стороны покровителей ген.подрядчика в судах и силовых ведомствах , которые способствуют этому. Договора на суб.подряд заключают с фирмами &quot;дочками - помойками&quot; ген. подрядчика, которые во избежания не нужных судебных тяжб сливаются после завершения строительства. Яркий пример ПСО &quot;Казань&quot; возглавляемая зиганшиным под  покровительством главы рт минеханова.",0,@user-sx9qq8ib8h,https://www.youtube.com/channel/UCbCX4668YfZmUq7JbsuNMSg,YouTube,1 star
лошара когда уже тебя посадят,0,@user-dl2ev1uh1h,https://www.youtube.com/channel/UCDzFpZ8cBSMiRNRO8T3LIEQ,YouTube,1 star
".... чет непанятно ,почему начали со следствия, а, не причины,что за дымовая завеса незнакомых слов,торги,конкурс,состязательность,чемоданчики высоких кабинетов,каррупция,вы товарищь Ннавальный хоть читаете комменты к вашим роликам,апонимаю,нет, вам нет, времени посмотреть даже то, что вы сами наваяли,Касандра Ванговна вы, болезная наша,все равно городок построят,подведут газ,воду ,электричество,будут жить люди,и не важно что,там делается в эту брачную ночь,результат должен быть один :Путин ...ха...ха....ха ...!!! ...",0,@Vodoley1951,https://www.youtube.com/channel/UCS1JljL70FXLpcNFDgieiBQ,YouTube,1 star
"I watch Navalny&#39;s videos from time to time with subtitles (my Russian&#39;s not that good)- I have to say I admire the man, even though I don&#39;t know his personal politics that well, but being a committed anti-corruption campaigner in such adverse conditions takes a lot of personal bravery.",1,@TheSpiritOfTheTimes,https://www.youtube.com/channel/UCBXWs4AquYFiLb5kFkgqj5Q,YouTube,4 stars
"Благодарю вас,господин Навальный за раскрытие наглых схем и липовых тендеров!",0,@krillkazarinov2558,https://www.youtube.com/channel/UCBlUhdt78cnzRaTfE9OeWsQ,YouTube,5 stars
"Жизнь-это колесо. Сегодня ты на высоте. Завтра, твои дети и внуки. Под колесом. Истории. Колесо истории. Если, ты чмо наверху. Завтра, твои внуки, внизу.",0,@BarbazyakTV,https://www.youtube.com/channel/UCdf5cVSI9b9WGGTBZBbvQ8A,YouTube,5 stars
Котлетки ру еще и рот закрывают,0,@valatichev,https://www.youtube.com/channel/UC9YxIsBDMFGWJCOnVun04zQ,YouTube,1 star
"правильно про торги рассказал, так деньги все пилят от 100 тыс. рублей. Или базы военные стоят или молоко в детские сады продают.",0,@jackwolfskin7736,https://www.youtube.com/channel/UCEGmsD5dCKlDJj8vvRLy0zw,YouTube,1 star
"Алексей,  а Вы проведите ликбез по работе с этими открытыми источниками. На каких сайтах и как можно черпать информацию о разворовывании бюджета. Одно дело слушать Вас и другое дело, когда можно самому проверить как обтстаят дела в его родном городе. Я понимаю что такая работа дело кропотливое и нелегкое, но думаю что многие бы и сами занялись проверкой и подсчетом куда уходят гос. деньги, ибо считать деньги дело всегда увлекательное. Дать несколько интерактивных уроков гражданам по азам дело благодатное. Подумайте над этим. Удачи вашему фонду и всем вашим сотрудникам.",124,@awesom-o1541,https://www.youtube.com/channel/UCnJzG50WWfptlXre4r80vcA,YouTube,5 stars
А что делать ?!  Где конкретные предложения по борьбе с этим...Так и будем смотреть видосы,0,@VIPTAXIMOSCOW74956744014,https://www.youtube.com/channel/UChNhIyX0Y-wB3T05QgWj6pA,YouTube,1 star
А как наша страна будет существовать  без коррупции? Коррупция и СПИД это же наши основные скрепы!,0,@TheTimerk,https://www.youtube.com/channel/UCu3DjeOhbV8_p4y13mhJ4Nw,YouTube,5 stars
"что-за фильм там на <a href=""https://www.youtube.com/watch?v=r04ItuXFXkw&amp;t=273"">4:33</a> ?",2,@hiddenhood5519,https://www.youtube.com/channel/UC7mU5FB19bqVIW8cVVKkOPA,YouTube,1 star
"В России нет коррупции - Россия и есть коррупция (ни мои слова, но уж больно точно сказано)",2,@malva1885,https://www.youtube.com/channel/UC-sDzFoz-PWS1v68T4KMNfg,YouTube,1 star
"Дайте ссылку, на прелестную даму в красной юбке из первого ряда)",0,@user-sz1xt9lu4g,https://www.youtube.com/channel/UCJ6_MtAZ3Mv2Uw5tna7bqNg,YouTube,5 stars
"Новости месяц не смотрел по зомбоящику, тут переключая каналы на своем ТV, всё-таки уделил внимание этим не краснеющим врунам!!! Что месяц назад, что сейчас... 1) Путин; 2) Сирия; 3) Медведев что-то поболтал... 4) Америка: чернокожие протестуют, выборы Трамп или улыбчивая бабушка (а во время выборов &quot;Россия 24&quot; аж в прямом эфире целый день транслировала, какие молодцы переживали), странно что же нет такого пристального внимания когда идут выборы в Бразилии например...; 5) Леопарды на Дальнем Востоке, как же без них; 6) Украина-Порошенко-НАТО. Слова диктора: &quot;Что будет дальше покажет время, далее ваш любимый сериал про расследования и интриги&quot; Так хочется добавить к её словам: Вся лапша вам на уши намотана, пожалуйста не снимайте...",16,@andreyshevchenko4449,https://www.youtube.com/channel/UCkiWC1ZUrNwLPMVgkzpN9hg,YouTube,1 star
"А кто вам сказал про 500 млн? Может смета занижена и только мегалайф может выполнить подряд по этой цене? Времени нет, ВГ нужен сейчас.",1,@Obe3Kanobe,https://www.youtube.com/channel/UCAnegzfnR33zNzl6uzW3KHg,YouTube,1 star
"Лично видел товарную накладную (закупалась военная часть) в которой обычный шарф (на шею) стоил 2500 р., хотя его цена была максимум - МАКСИМУМ рублей 400 р.",0,@Adamoff88,https://www.youtube.com/channel/UCF7g3FnTAtPdecQU8atOQ_A,YouTube,1 star
Навальный доказательств конкретных которые мы могли проверить а не болтовни*<b>********</b>,1,@user-ym2nj4lu2d,https://www.youtube.com/channel/UCmutspYZaNwq5pQ5gr8Ky9w,YouTube,1 star
"Какая разница откуда информация, если она правдива, несмотря на то, что Навальный - проект кремля.",0,@User-tre7gtvc-7f,https://www.youtube.com/channel/UCN4lNivL21zY-sc1fSU5fmw,YouTube,3 stars
"Алексей! Откат на строительстве минимум 50%. Я знаю о чем говорю. Не верите? Проверьте смету на мостах на МКАД и дорогах. Сравните заявленную зарплату рабочих и реальную. 90% фирм работают по черному налу. Ген. подрядчик как правило сам не строит, а лишь делит между суб. подрядчиками за откат.",0,@SV-pc8hm,https://www.youtube.com/channel/UC_1Lloo6Y-mcdGTjTowDAiw,YouTube,1 star
"Есть пара неточностей.<br>Первый момент, это то, что снесли аукцион т.к. надо чтоб цена была максимальной. А наличие конкурентов в аукционе/конкурсе предполагает снижение цены. Именно это падение и есть дельта, которая распределяется по &quot;кабинетам&quot;. Конкуренты пришли, поэтому аукцион снесли. ФАС тут не в теме защиты конкуренции, а как структура, которая защищает интересы того, кто должен выиграть :)<br>Второй момент, деньги просто так обычно не платятся. Строительство будет идти, потом обьявят аналогичную процедуру, возможно скорректированную, учитывающую рост цен, инфляцию и т.д. и заложат другие заградительные меры для конкурентов и авансом закроют потраченные на текущее строительство средства.",0,@nologo08,https://www.youtube.com/channel/UC2WThwrz1Y9xu6TI5SWiy_A,YouTube,1 star
Коррупция в России? Бред! В России нет коррупции! Коррупция может быть только в правовом государстве! А если феодал забирает деньги у своих крепостных - то это нормально!,894,@aliaksandrfil3978,https://www.youtube.com/channel/UC8L51-_Nwn8-mQpyRDnS6BA,YouTube,1 star
"Ликбез спасет эту страну! Но лучше Алексей делайте ликбез совсем для детей, в виде мультфильмов.",5,@lublukota5782,https://www.youtube.com/channel/UCVODZIFMowAC4mY2-1CFDvQ,YouTube,3 stars
"хороший ты человек, Навальный! Ты 1 в поле воин.",0,@Aleksey00100,https://www.youtube.com/channel/UCJQa9mJ-eVpkkTE4ogu5ixQ,YouTube,5 stars
Навальный я горжусь вашей работой,1,@user-zy8gq8og6d,https://www.youtube.com/channel/UCTwAR_c9QYeWA8v6fGp8dWw,YouTube,2 stars
"Опять грустно стало. П.С. Нельзя ли Навального почётче показывать, а то как то резкости нет (сугубо техническая проблема )",0,@Dimka1981,https://www.youtube.com/channel/UCUdWNoXhWl6QhD5ub_anJQQ,YouTube,2 stars
17 375| 354,0,@kountrybolz7175,https://www.youtube.com/channel/UCSz5VISNz4qpKGxi-SFqSTQ,YouTube,1 star
"В этом проекте, с высокой степенью вероятности, произойдет еще один эпизодик - те деньги, которые разойдутся по чемоданчикам, будут компенсированы бенефициаром за счет субподрядчиков, с которыми не станут расчитываться частично (а иногда и полностью), посмотреть можно перед сдачей готового объекта (а быть может уже и сейчас) по количеству судебных споров с участием бенефициара и его дочек",0,@lawrencep888,https://www.youtube.com/channel/UCp--Mth_l_ggCcWX-xc2QZg,YouTube,2 stars
"Б*я, сказал как отрезал.",2,@trexkok,https://www.youtube.com/channel/UCJvHkYlrunj8KSkolVPasTw,YouTube,1 star
Какая цель у навального??? Сменить власть?,1,@vlad1670,https://www.youtube.com/channel/UCW2XCTDHxirC-F15rH8aMkA,YouTube,1 star
Полная Правда! Браво!,0,@nazimtver,https://www.youtube.com/channel/UCSVRMlByQhk-AIPsO0XnSwA,YouTube,5 stars
а почему не на 147%  ?,0,@user-sc9ys5xm2j,https://www.youtube.com/channel/UCeV2gDkK_GNpwVnXFpv_eoQ,YouTube,2 stars
Алексей надо чаще видео !!!!!,0,@user-xm6qq3je7o,https://www.youtube.com/channel/UC7WoJfKP8xQBMaUf-LP2iZA,YouTube,2 stars
"Печально, но факт!",0,@Eljvin,https://www.youtube.com/channel/UCNmu4uA7t08P_uoAXK6JPyQ,YouTube,3 stars
"Да не будут бороться с жуликами потому что, на место одного коррупционера придет  другой коррупционер, да воруют но зато жопу лижут кремлю и не мешают, что бы победить коррупцию, в каждом городе должен быть такой человек как Навальный, с сотней или тысячей сторонников.",3,@igorivanov1892,https://www.youtube.com/channel/UC1RSw6gOkgtA-Oj4colqyXw,YouTube,1 star
"Так он все таки повар пута ,или второй по значимости ворюга после пута? Или он совмещает готовку с разворовыванием  страны! Повезло ишаку оказался в нужное время , в нужном месте!",1,@anatolrudenko7208,https://www.youtube.com/channel/UC52ExZJ5TzMVOHEVdfohqAA,YouTube,1 star
"&quot;Одна из самых дурацких вещей...&quot; которую можно услышать от такого &quot;правильного, БЕЗРАБОТНОГО и борющегося за Русь матушку&quot; человека, так это как &quot;все воруют, а я хороший&quot;...кто интересно платит за него &quot;правильного&quot;?",0,@user-hi4wd3bp1i,https://www.youtube.com/channel/UCJ265EIp0A-deOyapClnw5Q,YouTube,1 star
Ясно и доходчиво...,0,@ODBastard05dag,https://www.youtube.com/channel/UCEe8kb9eyZO4EGGVf7J9s_A,YouTube,5 stars
грусьно..,0,@broro9266,https://www.youtube.com/channel/UCKSYEsiI67SB5hb2pZKVv3Q,YouTube,1 star
"Алексей, а вы почему не ходите на ток шоу на тв? А то там сейчас так много говорят про то что они приглашают людей с другой точкой зрения и пр.?",0,@annadanna6483,https://www.youtube.com/channel/UCh6jfK3EovP5urLC-hw8Gzw,YouTube,1 star
"Так если Коррупционеры так предсказуемы и Примитивны, то и о Улюкаеве Правда?",4,@OneGoG,https://www.youtube.com/channel/UCoe_p398AW5nXmXDvVZmkgQ,YouTube,1 star
"Ну почему ему никто не верит, почему до сих пор люди не могут пойти за ним и все как одно целое сломать систему коррумпированных тварей.",0,@user-lk3li1fh7k,https://www.youtube.com/channel/UCgysk6gIu_VjArnJfu7cRhQ,YouTube,1 star
Откуда ты деньги берешь &quot;безработный&quot; борец с коррупцией?,2,@user-hi4wd3bp1i,https://www.youtube.com/channel/UCJ265EIp0A-deOyapClnw5Q,YouTube,1 star
"Почему &quot;обналичка&quot; до сих пор существует, хотя прихлопнуть ее - пару пустяков. Не было бы обналички, не было бы и 1/5 потери бюджетных средств. Насколько я знаю, сумма отката варируется от 20 %.",0,@user-xh7vb4vp8f,https://www.youtube.com/channel/UCEXvxlQHqu_q_rvKp6D7Pyg,YouTube,2 stars
"<a href=""http://vk.com/wall-24298615_68852"">http://vk.com/wall-24298615_68852</a> что вы думаете можно узнать ваше мнение?)",0,@Igores990,https://www.youtube.com/channel/UCpAwMBO0wT_lS5XofibS9eQ,YouTube,4 stars
"Хватит раскачивать лодку, пошли экс на пляже и дом 2 смотреть.<br>Алексей, мне уже по ..уй кто там вас финансирует, буду голосовать за вас, за смелость (если доживете).",2,@a271999,https://www.youtube.com/channel/UCm2gBVWB7tN7vlj8G0Jd4ZA,YouTube,1 star
"На деле имеем просто гос заказ, остальное все про 500 млн бла бла бла, догадки, а может там 300 млн или 10, никто и смет то не видел. Весь посыл видео воруют потому что чиновники. В общем халтура, а не расследование, копайте лучше, отрабатывай бабло",0,@kub3do,https://www.youtube.com/channel/UChJkvwVHhRuUhFMxouz3fwQ,YouTube,1 star
Алексей!,0,@user-ye1iy9bi6w,https://www.youtube.com/channel/UCrBEY1nMgEU4IheBncJLwaw,YouTube,5 stars
Спасибо,0,@sergeioverianov,https://www.youtube.com/channel/UCS1jUf41lwA4bLRmV-4WDWA,YouTube,5 stars
"Эх, Алёша, Алёша, в президенты тебе надо...",4,@Phantom-wp3go,https://www.youtube.com/channel/UCjcK4saoEwDAB5xxDatzWtw,YouTube,5 stars
Просто нет слов...,0,@universe-beer,https://www.youtube.com/channel/UC44lfceeIsFxjUj8FEReoLQ,YouTube,1 star
"Алексей, продолжайте делать то, что Вы делаете. <br>Спасибо.",1,@user-hr3xv2od2n,https://www.youtube.com/channel/UCHng-jPMqGHg-9CiV6A3rTA,YouTube,5 stars
даешь зенит арену!!!,0,@transerfervideo5252,https://www.youtube.com/channel/UCO4b1msGOjQOQ9ntcGZN0DQ,YouTube,5 stars
"Что вы ещё делаете кроме того, что говорите правду?",0,@UltralightFishing,https://www.youtube.com/channel/UCjDs4KORWg1aXDFsqMVq56g,YouTube,5 stars
а разве может в этой стране быть иначе?,1,@AHVisio,https://www.youtube.com/channel/UC55ZXkFTsy-HrcIA0rdBXRw,YouTube,2 stars
Вова в курсе!,0,@pashokkorobasov7422,https://www.youtube.com/channel/UC_z0bdG7O2vtUQre6cAxpsg,YouTube,5 stars
"А навальный кроме своего братца хоть на кого-то собрал доказательства? Кроме пердежа в лужу ничего его фонд не в состоянии родить. А еще называет себя юристом, смешно. Врочем, хомячки хавают - а это главное.",1,@jagorii,https://www.youtube.com/channel/UCVkNMcJX_Ggz6oNKNfp8beg,YouTube,1 star
"Опять о том, что масло масляное. А президентом Лёше не быть.",0,@Stich711,https://www.youtube.com/channel/UCrBZ7Qxl7KHjsjtSII4DyVg,YouTube,1 star
Много болтаешь,0,@pashokkorobasov7422,https://www.youtube.com/channel/UC_z0bdG7O2vtUQre6cAxpsg,YouTube,1 star
"Смотрите на моем канале последнее видео про грабеж АСВ, все доказано на фактическом материале!<br>Помогите распространить информацию.",0,@user-sb7ol2yy5f,https://www.youtube.com/channel/UCsYvVEMG7I2lcBzars4JUaA,YouTube,5 stars
"Ок, Алексей. Со всем согласен. Но это всё, как вы и сами говорите, на поверхности. Скажите лучше, что вы предлагаете обычному человеку делать? Помимо листовок, выборов и неудобных вопросов? Мне все текущие меры кажутся каким-то заигрыванием с коррупционерами, они просто отмахиваются и всё. В самом крайнем случае. уберут, кого нужно, как Немцова. Какой реальный сценарий хоть что-то изменить?",0,@Conrad_K,https://www.youtube.com/channel/UCoYOkPBUTH_DATRI1YA33wg,YouTube,2 stars
"Не знаю какие варианты у Навального.Мой вариает - не голосуйте за воров в законе и ОПГ . Неужели во всей РФ нет честных и порядочных людей , За их и голосуйте.Если не оправдают себя голосуйте за других.Это называется свободные выборы при демократии...но ни такого ни другого в РФ нет.",2,@phivostheodoro7574,https://www.youtube.com/channel/UCMy2n8aWllO0meFpYm7FB2Q,YouTube,1 star
"Дослушал ВАС до конца и ВЫ сказали о запрете доступа на данные  лакомовые объекты,  далеко не надо ходить, а магниты, а супер, гипер  маркеты , туда инспектирующим службам не гласно запрещено заходить, я молчу за их проверки.А отсюда поверив путину о зеленной улице малого бизнеса , все бросились брать кредиты,  когда только возраждались эти их маркеты.  И вот мы остались с Вами на сегодня  в кабале от брехни и вынужденны свернуть свой торговый бизнес, а особенно в малых городах, где не существует лимита на открытие их маркетов Почему же нет ни каких льгот за риски. Меня учили, что за подличество надо платить.",8,@user-nt5yh4dr7m,https://www.youtube.com/channel/UCK2X4MlUhVGJ4_CXzcqtEbA,YouTube,1 star
"Дизлайков мало или пока мало, потому что ольгинские уже поняли что их палят.",1,@user-xm9cl7bi2y,https://www.youtube.com/channel/UCCNI2UlZfy5eRHxT2_M5NAQ,YouTube,2 stars
"Коррупция - это основа нашей современной власти.Когда бандиты договорившись с силовиками поделили страну,то именно коррупция и круговая порука стали гарантом их союза.",0,@gor7411,https://www.youtube.com/channel/UCgEhlJBM0QQw4YHIlW7KM5A,YouTube,5 stars
